procedure_code,procedure_descrption,category,proc_sk
92014,Ophthalmology exam,Evaluation & Management,3931
11721,Debridement nail,Procedure,3932
90471,Immunization administration,Preventive,3933
80047,Unknown Procedure,Lab,3934
15734,Scar revision,Procedure,3935
43239,EGD,Procedure,3936
31500,Intubation,Procedure,3937
96372,Therapeutic injection,Procedure,3938
90792,Rheumatology consult,Evaluation & Management,3939
70450,Ct head/brain w/o dye,Imaging,3940
99285,Emergency dept visit,Emergency,3941
49900,Appendectomy,Surgery,3942
A0425,Ambulance service,Procedure,3943
80048,Thyroid panel,Lab,3944
00520,Anesthesia for procedures,Procedure,3945
31500,Intubation,Procedure,3946
92511,Speech audiometry,Diagnostic,3947
95810,"Polysomnography, 4 or more",Diagnostic,3948
71020,Chest X-ray,Imaging,3949
95115,Allergy testing,Procedure,3950
93458,Cardiac cath,Procedure,3951
95115,Allergy testing,Procedure,3952
95810,Nerve conduction study,Diagnostic,3953
92511,Speech audiometry,Diagnostic,3954
99213,"Office/outpatient visit, est",Evaluation & Management,3955
11721,Debridement nail,Procedure,3956
93306,Echocardiogram,Imaging,3957
93306,Echocardiogram,Imaging,3958
A0425,Unknown Procedure,Procedure,3959
95117,Allergy injection,Procedure,3960
99213,Pediatric office visit,Evaluation & Management,3961
70450,CT Head without contrast,Imaging,3962
80050,General health panel,Lab,3963
90471,Immunization administration,Preventive,3964
99213,Pediatric office visit,Evaluation & Management,3965
90792,Unknown Procedure,Evaluation & Management,3966
90471,Immunization administration,Preventive,3967
31500,Intubation,Procedure,3968
50360,Dialysis access procedure,Procedure,3969
49900,Appendectomy,Surgery,3970
88305,Pathology tissue exam,Lab,3971
71020,Chest X-ray,Imaging,3972
99214,Office visit extended,Evaluation & Management,3973
88305,Pathology tissue exam,Lab,3974
96413,Unknown Procedure,Procedure,3975
90792,Rheumatology consult,Evaluation & Management,3976
88305,Tissue exam by pathologist,Lab,3977
80048,Thyroid panel,Lab,3978
80047,Renal panel,Lab,3979
31500,Intubation,Procedure,3980
76830,"Transvaginal us, non-ob",Imaging,3981
58150,Cesarean delivery,Surgery,3982
58150,Cesarean delivery,Surgery,3983
95115,Allergy testing,Procedure,3984
58150,Cesarean delivery,Surgery,3985
67028,Injection eye drug,Surgery,3986
35301,Bypass graft,Surgery,3987
52000,Cystoscopy,Procedure,3988
17000,Destruction benign lesion,Procedure,3989
99213,Office/outpatient visit EST,Evaluation & Management,3990
A0425,Ambulance service,Procedure,3991
A0425,Ambulance service,Procedure,3992
99285,Emergency dept visit,Emergency,3993
99285,Emergency department visit - high severity,Emergency,3994
80050,General health panel,Lab,3995
95810,"Polysomnography, 4 or more",Diagnostic,3996
31500,Insert emergency airway,Procedure,3997
96413,Chemotherapy administration,Procedure,3998
58150,Cesarean delivery,Surgery,3999
95117,Allergy injection,Procedure,4000
87070,"Culture, bacterial",Lab,4001
12001,Simple repair of wound,Procedure,4002
90791,Psychiatric diagnostic eval,Evaluation & Management,4003
90471,Immunization administration,Preventive,4004
52000,Cystoscopy,Procedure,4005
88305,Pathology tissue exam,Lab,4006
35301,Bypass graft,Surgery,4007
15734,Scar revision,Procedure,4008
76830,Pelvic ultrasound,Imaging,4009
88305,Pathology tissue exam,Lab,4010
95816,EEG,Diagnostic,4011
71020,Chest X-ray,Imaging,4012
31500,Intubation,Procedure,4013
27447,Total knee arthroplasty,Surgery,4014
80050,General health panel,Lab,4015
31500,Intubation,Procedure,4016
17000,Destruction benign lesion,Procedure,4017
94010,Pulmonary function test,Diagnostic,4018
90792,Unknown Procedure,Evaluation & Management,4019
90471,Immunization administration,Preventive,4020
99285,Emergency department visit - high severity,Emergency,4021
88305,Pathology tissue exam,Lab,4022
99214,Office/outpatient visit EST - extended,Evaluation & Management,4023
99213,Pediatric office visit,Evaluation & Management,4024
80047,Renal panel,Lab,4025
99285,Emergency department visit - high severity,Emergency,4026
71020,Chest X-ray,Imaging,4027
95810,Nerve conduction study,Diagnostic,4028
95816,EEG,Diagnostic,4029
31231,Nasal polypectomy,Procedure,4030
71020,Chest X-ray,Imaging,4031
99214,Office/outpatient visit EST - extended,Evaluation & Management,4032
99213,Office/outpatient visit EST,Evaluation & Management,4033
99213,Office/outpatient visit EST,Evaluation & Management,4034
88305,Pathology tissue exam,Lab,4035
31231,Nasal polypectomy,Procedure,4036
67028,Retinal surgery,Surgery,4037
99213,Office/outpatient visit EST,Evaluation & Management,4038
49900,Appendectomy,Surgery,4039
12001,Simple repair of wound,Procedure,4040
52000,Cystoscopy,Procedure,4041
11721,Debridement nail,Procedure,4042
94010,Pulmonary function test,Diagnostic,4043
50360,Dialysis access procedure,Procedure,4044
95816,EEG,Diagnostic,4045
90791,Psychiatric diagnostic eval,Evaluation & Management,4046
17000,Destruction benign lesion,Procedure,4047
90791,Psychiatric diagnostic eval,Evaluation & Management,4048
49900,Appendectomy,Surgery,4049
99214,Office visit extended,Evaluation & Management,4050
92511,Speech audiometry,Diagnostic,4051
95115,Allergy testing,Procedure,4052
12001,Simple repair of wound,Procedure,4053
71020,Chest X-ray,Imaging,4054
52000,Cystoscopy,Procedure,4055
88305,Pathology tissue exam,Lab,4056
31231,Nasal polypectomy,Procedure,4057
93458,Cardiac cath,Procedure,4058
99213,Office visit,Evaluation & Management,4059
93306,Echocardiogram,Imaging,4060
93000,Electrocardiogram,Diagnostic,4061
90471,Immunization administration,Preventive,4062
11721,Debridement nail,Procedure,4063
11721,Debridement nail,Procedure,4064
58150,Total hysterectomy,Surgery,4065
80050,General health panel,Lab,4066
49900,Appendectomy,Surgery,4067
99213,Pediatric office visit,Evaluation & Management,4068
43239,EGD,Procedure,4069
99213,Office visit,Evaluation & Management,4070
20610,"Arthrocentesis, small joint",Procedure,4071
67028,Retinal surgery,Surgery,4072
99285,Emergency department visit - high severity,Emergency,4073
95117,Allergy injection,Procedure,4074
15734,"Muscle-skin graft, trunk",Procedure,4075
94010,Pulmonary function test,Diagnostic,4076
35301,Bypass graft,Surgery,4077
80047,Renal panel,Lab,4078
20610,"Arthrocentesis, small joint",Procedure,4079
95115,Allergy testing,Procedure,4080
27447,Knee replacement,Surgery,4081
A0425,Ambulance service,Procedure,4082
00520,Anesthesia for procedures,Procedure,4083
15734,Scar revision,Procedure,4084
27447,Knee replacement,Surgery,4085
15734,Scar revision,Procedure,4086
15734,Scar revision,Procedure,4087
15734,Scar revision,Procedure,4088
93000,"Electrocardiogram, complete",Diagnostic,4089
11721,Debridement nail,Procedure,4090
11721,"Debride nail, 6 or more",Procedure,4091
92511,Speech audiometry,Diagnostic,4092
58150,Cesarean delivery,Surgery,4093
54520,Orchiectomy,Surgery,4094
88305,Pathology tissue exam,Lab,4095
80050,General health panel,Lab,4096
11721,Debridement nail,Procedure,4097
95115,Allergy testing,Procedure,4098
80048,Thyroid panel,Lab,4099
96372,Therapeutic injection,Procedure,4100
88305,Pathology tissue exam,Lab,4101
12001,Simple repair of wound,Procedure,4102
90471,Immunization administration,Preventive,4103
71020,Chest X-ray,Imaging,4104
88305,Pathology tissue exam,Lab,4105
35301,Rechanneling of artery,Surgery,4106
17000,Destruction benign lesion,Procedure,4107
00520,Anesthesia for procedures,Procedure,4108
96372,Therapeutic injection,Procedure,4109
90791,Psychiatric diagnostic eval,Evaluation & Management,4110
99213,Office/outpatient visit EST,Evaluation & Management,4111
95810,Nerve conduction study,Diagnostic,4112
94010,Pulmonary function test,Diagnostic,4113
92014,Ophthalmology exam,Evaluation & Management,4114
43239,EGD,Procedure,4115
80050,General health panel,Lab,4116
12001,Simple repair of wound,Procedure,4117
99213,Office/outpatient visit EST,Evaluation & Management,4118
90791,Psychiatric diagnostic eval,Evaluation & Management,4119
99213,Office visit,Evaluation & Management,4120
99214,Office/outpatient visit EST - extended,Evaluation & Management,4121
96372,Therapeutic injection,Procedure,4122
35301,Bypass graft,Surgery,4123
90792,Rheumatology consult,Evaluation & Management,4124
94010,Pulmonary function test,Diagnostic,4125
11721,Debridement nail,Procedure,4126
80048,Thyroid panel,Lab,4127
76830,Pelvic ultrasound,Imaging,4128
20610,"Arthrocentesis, small joint",Procedure,4129
31231,Nasal polypectomy,Procedure,4130
31231,Nasal polypectomy,Procedure,4131
80050,General health panel,Lab,4132
70450,CT Head without contrast,Imaging,4133
31231,Nasal polypectomy,Procedure,4134
49900,Appendectomy,Surgery,4135
99213,"Office/outpatient visit, est",Evaluation & Management,4136
88305,Pathology tissue exam,Lab,4137
67028,Retinal surgery,Surgery,4138
88305,Pathology tissue exam,Lab,4139
27447,Knee replacement,Surgery,4140
95115,Allergy testing,Procedure,4141
92511,Speech audiometry,Diagnostic,4142
99214,"Office/outpatient visit, est",Evaluation & Management,4143
93458,Cardiac cath,Procedure,4144
93000,Electrocardiogram,Diagnostic,4145
92511,Speech audiometry,Diagnostic,4146
99213,"Office/outpatient visit, est",Evaluation & Management,4147
88305,Pathology tissue exam,Lab,4148
80047,Renal panel,Lab,4149
99213,Pediatric office visit,Evaluation & Management,4150
90471,Immunization administration,Preventive,4151
A0425,Ambulance service,Procedure,4152
95115,Allergy testing,Procedure,4153
99214,Office/outpatient visit EST - extended,Evaluation & Management,4154
71020,Chest X-ray,Imaging,4155
49900,Repair of abdominal wall,Surgery,4156
99214,Office/outpatient visit EST - extended,Evaluation & Management,4157
99213,"Office/outpatient visit, est",Evaluation & Management,4158
90791,Psychiatric diagnostic eval,Evaluation & Management,4159
12001,Simple repair of wound,Procedure,4160
15734,Scar revision,Procedure,4161
80050,General health panel,Lab,4162
35301,Bypass graft,Surgery,4163
80050,General health panel,Lab,4164
90792,Rheumatology consult,Evaluation & Management,4165
99213,Pediatric office visit,Evaluation & Management,4166
95115,"Immunotherapy, one injection",Procedure,4167
90471,Immunization administration,Preventive,4168
99213,Office visit,Evaluation & Management,4169
15734,Scar revision,Procedure,4170
99213,Office/outpatient visit EST,Evaluation & Management,4171
90791,Psychiatric diagnostic eval,Evaluation & Management,4172
99213,Pediatric office visit,Evaluation & Management,4173
99214,Office/outpatient visit EST - extended,Evaluation & Management,4174
76830,Pelvic ultrasound,Imaging,4175
99213,Pediatric office visit,Evaluation & Management,4176
93458,Cardiac cath,Procedure,4177
00520,Anesthesia for procedures,Procedure,4178
11102,Skin lesion excision,Procedure,4179
11102,Skin lesion excision,Procedure,4180
88305,Pathology tissue exam,Lab,4181
11102,Skin lesion excision,Procedure,4182
90791,Psychiatric diagnostic eval,Evaluation & Management,4183
80050,General health panel,Lab,4184
99214,Office/outpatient visit EST - extended,Evaluation & Management,4185
92014,Ophthalmology exam,Evaluation & Management,4186
90471,Immunization admin,Preventive,4187
67028,Retinal surgery,Surgery,4188
80050,General health panel,Lab,4189
00520,Anesthesia for procedures,Procedure,4190
80047,Unknown Procedure,Lab,4191
80048,Thyroid panel,Lab,4192
76830,Pelvic ultrasound,Imaging,4193
90471,Immunization administration,Preventive,4194
27447,Knee replacement,Surgery,4195
31231,Nasal polypectomy,Procedure,4196
11721,"Debride nail, 6 or more",Procedure,4197
52000,Cystoscopy,Procedure,4198
52000,Cystoscopy,Procedure,4199
11721,"Debride nail, 6 or more",Procedure,4200
54520,Orchiectomy,Surgery,4201
35301,Bypass graft,Surgery,4202
11721,"Debride nail, 6 or more",Procedure,4203
95117,Allergy injection,Procedure,4204
27447,Knee replacement,Surgery,4205
87070,"Culture, bacterial",Lab,4206
76830,Pelvic ultrasound,Imaging,4207
35301,Rechanneling of artery,Surgery,4208
31500,Intubation,Procedure,4209
92511,Speech audiometry,Diagnostic,4210
88305,Pathology tissue exam,Lab,4211
27447,Knee replacement,Surgery,4212
20610,"Arthrocentesis, small joint",Procedure,4213
96413,Unknown Procedure,Procedure,4214
71020,Chest X-ray,Imaging,4215
67028,Retinal surgery,Surgery,4216
67028,Retinal surgery,Surgery,4217
70450,Ct head/brain w/o dye,Imaging,4218
93458,Cardiac cath,Procedure,4219
99214,Office/outpatient visit EST - extended,Evaluation & Management,4220
80050,General health panel,Lab,4221
93306,Unknown Procedure,Imaging,4222
95117,Allergy injection,Procedure,4223
96372,Therapeutic injection,Procedure,4224
A0425,Ambulance service,Procedure,4225
80050,General health panel,Lab,4226
52000,Cystoscopy,Procedure,4227
80047,Renal panel,Lab,4228
54520,Orchiectomy,Surgery,4229
A0425,Ambulance service,Procedure,4230
50360,Dialysis access procedure,Procedure,4231
58150,Total hysterectomy,Surgery,4232
58150,Cesarean delivery,Surgery,4233
A0425,Ambulance service,Procedure,4234
88305,Tissue exam by pathologist,Lab,4235
27447,Knee replacement,Surgery,4236
99213,Office/outpatient visit EST,Evaluation & Management,4237
88305,Pathology tissue exam,Lab,4238
15734,Scar revision,Procedure,4239
93306,Echocardiogram,Imaging,4240
99214,Office/outpatient visit EST - extended,Evaluation & Management,4241
90791,Psychiatric diagnostic eval,Evaluation & Management,4242
A0425,Ambulance service,Procedure,4243
12001,Simple repair of wound,Procedure,4244
99214,Office/outpatient visit EST - extended,Evaluation & Management,4245
95115,Allergy testing,Procedure,4246
00520,Anesthesia for procedures,Procedure,4247
80050,General health panel,Lab,4248
12001,Simple repair of wound,Procedure,4249
90791,Psychiatric diagnostic eval,Evaluation & Management,4250
90791,Psychiatric diagnostic eval,Evaluation & Management,4251
A0425,Ambulance service,Procedure,4252
90471,Immunization administration,Preventive,4253
31231,Nasal polypectomy,Procedure,4254
99213,Office/outpatient visit EST,Evaluation & Management,4255
70450,Ct head/brain w/o dye,Imaging,4256
90471,Immunization admin,Preventive,4257
87070,"Culture, bacterial",Lab,4258
12001,Simple repair of wound,Procedure,4259
00520,Anesthesia for procedures,Procedure,4260
76830,Pelvic ultrasound,Imaging,4261
95117,Allergy injection,Procedure,4262
71020,Chest X-ray,Imaging,4263
90471,Immunization administration,Preventive,4264
96372,Therapeutic injection,Procedure,4265
88305,Pathology tissue exam,Lab,4266
00520,Anesthesia for procedures,Procedure,4267
80047,Renal panel,Lab,4268
67028,Retinal surgery,Surgery,4269
92511,Speech audiometry,Diagnostic,4270
11102,Skin lesion excision,Procedure,4271
11721,Debridement nail,Procedure,4272
52000,Cystoscopy,Procedure,4273
A0425,Ambulance service,Procedure,4274
87070,"Culture, bacterial",Lab,4275
90471,Immunization admin,Preventive,4276
99213,Office visit,Evaluation & Management,4277
15734,Scar revision,Procedure,4278
87070,"Culture, bacterial",Lab,4279
87070,"Culture, bacterial",Lab,4280
88305,Tissue exam by pathologist,Lab,4281
90792,Rheumatology consult,Evaluation & Management,4282
80050,General health panel,Lab,4283
95810,Nerve conduction study,Diagnostic,4284
35301,Bypass graft,Surgery,4285
52000,Cystoscopy,Procedure,4286
11721,Debridement nail,Procedure,4287
99213,Office visit,Evaluation & Management,4288
99213,Pediatric office visit,Evaluation & Management,4289
90471,Immunization administration,Preventive,4290
90791,Unknown Procedure,Evaluation & Management,4291
35301,Rechanneling of artery,Surgery,4292
95810,"Polysomnography, 4 or more",Diagnostic,4293
50360,Dialysis access procedure,Procedure,4294
67028,Retinal surgery,Surgery,4295
92511,Speech audiometry,Diagnostic,4296
90791,Psychiatric diagnostic eval,Evaluation & Management,4297
35301,Bypass graft,Surgery,4298
80050,General health panel,Lab,4299
95810,Nerve conduction study,Diagnostic,4300
11721,Debridement nail,Procedure,4301
43239,EGD,Procedure,4302
90791,Psychiatric diagnostic eval,Evaluation & Management,4303
17000,Destruction benign lesion,Procedure,4304
00520,Unknown Procedure,Procedure,4305
99214,Office/outpatient visit EST - extended,Evaluation & Management,4306
80048,Thyroid panel,Lab,4307
71020,Chest X-ray,Imaging,4308
35301,Bypass graft,Surgery,4309
15734,Scar revision,Procedure,4310
11721,Debridement nail,Procedure,4311
96413,Chemotherapy administration,Procedure,4312
95816,EEG,Diagnostic,4313
95810,Nerve conduction study,Diagnostic,4314
